     108
nfi=       0 etot=         44.78225733
Ar           48.20281649          29.10334946          26.23605117
Ar           42.74641034          26.74560862          31.33241316
Ar           31.85735797          23.24366188          25.87151152
Ar           32.65948470          25.99246101          35.47879688
Ar           43.20172150          28.94247934          37.22543623
Ar           41.61082720          22.15150514          36.28029111
Ar           32.42449039          30.33544091          41.31305626
Ar           33.19231988          33.90749194           8.41220701
Ar           43.55044602          45.99086039           9.44828836
Ar           38.58229900          34.99908055          17.08757142
Ar           28.87928947          44.60091296          12.60491255
Ar           34.29859150          32.11604009          22.29381412
Ar           44.87445897          40.28937065          18.64033516
Ar           37.84812166          38.22645145          27.63199219
Ar           35.13084161          38.91978915          29.64922335
Ar           36.08432466          32.98533281          40.11454760
Ar           39.64644528          41.03124395          31.71473080
Ar           34.42655281          36.31859201          31.64059903
Ar           32.68059064          33.99301532          37.76123973
     108
nfi=     600 etot=         12.28698193
Ar            9.56101850          10.49706190          13.06070408
Ar           15.71781565          15.92643847          11.38988139
Ar           18.02172439          11.32933213          16.84310185
Ar           13.75861510          16.22118641          16.10290898
Ar           11.94094689          11.22314116          19.29008041
Ar           10.03508051          21.04643309          26.58834589
Ar           15.38579523          19.09515569          29.37637178
Ar            4.22419010          18.91987870          25.15920013
Ar           12.24170922          13.21194271          35.32063049
Ar           19.16447399          17.80145503          37.21455807
Ar           16.16208589          15.48682761          42.00921598
Ar           12.97073505          22.95114504          40.23406221
Ar           11.47565103          23.80972387          13.78936373
Ar           11.13022363          28.61857029           8.59886656
Ar           11.38168234          15.46832885          10.20232648
Ar           13.76193428          26.82836549          13.87018325
Ar            8.27310755          24.24390216          24.57669982
Ar           19.60823332          27.84456537          24.23173159
Ar           17.62188139          13.92276222          23.99332288
